smiles,source,pki
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,ChEMBL,5.6020599913279625
O=S(=O)(c1ccccc1F)c1cc(Cl)ccc1S(=O)(=O)N1CCC2(CC1)CC2NS(=O)(=O)C(F)(F)F,ChEMBL,5.6020599913279625
C=CCc1cc(-c2cc(CC(C)Br)ccc2O)ccc1O,GLASS,5.6020599913279625
Cc1cnc(NC(=O)C2(C)CCCCC2C)cc1CN1CCOCC1,ChEMBL,5.6020599913279625
O=C(NC1CCCCC1O)c1cc(-c2ccc(Cl)cc2)c(OCC2CC2)nn1,GLASS,5.6020599913279625
CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CC2CCCO2)cc1,GLASS,5.6020599913279625
CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)n2nc(-c3ccccc3)nc12,ChEMBL,5.605023280445436
CCOc1ccc(Cc2nc3cc(N(C)C(=O)c4cccs4)ccc3n2CC2CC2)cc1,ChEMBL,5.605023280445436
CC1Oc2cccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn(c23)C1c1ccccc1,ChEMBL,5.613501034449347
CCCCCn1cc(C(=O)NC2CCC(C)CC2)c(=O)n2nc(C)cc12,ChEMBL,5.614036429399302
CCCCOc1cc(O)cc(OCCCCCCCCCCC(=O)NCCO)c1,ChEMBL,5.617982957425132
COc1ccc(COc2nn(Cc3ccc(OC)cc3)c3ccccc23)cc1,ChEMBL,5.619788758288394
Cc1c(C(=O)NC2CCCC2)nn(-c2ccc(F)cc2F)c1-n1cccc1,ChEMBL,5.619788758288394
CCCCCCC(CC=CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1)OC(=O)Cc1ccccc1,GLASS,5.619788758288394
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1ccc(OC)cc1,ChEMBL,5.619788758288394
CCCCCCCC/C=C/C(=O)NCCc1ccc(OC)cc1,ChEMBL,5.619788758288394
CCCCCCCCC=CC(=O)NCCc1ccc(OC)cc1,GLASS,5.619788758288394
CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(Oc3ccccc3)cc1)n2CCC(C)C,ChEMBL,5.620513186282726
COc1ccc(C2C(C(=O)Nc3cccc(C)n3)c3ccccc3C(=O)N2C2CCCCC2)cc1,ChEMBL,5.620513186282726
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,ChEMBL,5.621420423884225
CCNC(=O)c1cnc(-c2ccc(C)cc2)c(-c2ccc(C)cc2)n1,ChEMBL,5.62324060459512
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3C(=O)N(C)C)CCN(C3CCOCC3)C2)CC1,ChEMBL,5.623423042943488
CCCCCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(-c3ccccc3)ccc21,ChEMBL,5.623423042943488
CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)[nH]c12,ChEMBL,5.6252516539898965
CN(C)C1(c2nc(-c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)cs2)CCSCC1,ChEMBL,5.6302277114030375
O=S(=O)(NCc1ccco1)c1ccc(Nc2ccc(F)cc2F)cc1C(F)(F)F,ChEMBL,5.631341287607773
CC(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCCC1)C2,ChEMBL,5.632457726479423
CCCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)c1cnn(-c3ccc(Cl)c(Cl)c3)c1-2,ChEMBL,5.633763876281707
COc1ccccc1N1CCN(C(=O)C(C)Sc2nc(-c3ccccc3)cc(C(F)(F)F)n2)CC1,ChEMBL,5.6356366453842694
CCCCn1c(=O)c(C(=O)NC2CCC(C)CC2)cc2cccnc21,ChEMBL,5.6356366453842694
COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc(C(C)NC(=O)C(C)(C)C)cc2)cc1,GLASS,5.6365760670828235
COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc([C@H](C)NC(=O)C(C)(C)C)cc2)cc1,ChEMBL,5.6365760670828235
Cc1nc(-c2ccccc2)sc1C(=O)NC1CCCc2ccccc21,ChEMBL,5.638272163982407
CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,ChEMBL,5.638272163982407
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)CNC(C)=O,GLASS,5.638272163982407
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)CNC(C)=O,ChEMBL,5.638272163982407
CC(C)CCOc1cc(O)cc(OCCCCCCCCCCC(=O)NCC2CC2)c1,ChEMBL,5.638272163982407
Cc1ccc(C(=O)n2cc(CN=Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)c3ccccc32)cc1,GLASS,5.638461028730721
Cc1ccc(C(=O)n2cc(/C=N/Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)c3ccccc32)cc1,ChEMBL,5.638461028730721
CCCCc1cc(-c2ccc(OC)cc2)cc(C(=O)N[C@H]2CC[C@H](C)CC2)c1OC,ChEMBL,5.639406586434752
O=C1C(=Cc2cccc(OCc3ccccc3Cl)c2)N=C2SCCCCN12,GLASS,5.640164517660112
O=C1/C(=C/c2cccc(OCc3ccccc3Cl)c2)N=C2SCCCCN12,ChEMBL,5.640164517660112
CNC1(c2nc(-c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)cs2)CCOCC1,ChEMBL,5.643400564275029
CC(C)NC(=O)C(C)Sc1nnc2c3ccccc3n(Cc3ccccc3)c2n1,ChEMBL,5.644165504115064
CCCc1ccc(O)c(-c2cc(CCC)ccc2O)c1,ChEMBL,5.645891560852599
CCN(CC)c1ccc(CN(Cc2ccc(F)cc2)S(=O)(=O)c2ccc(C)cc2)cc1,ChEMBL,5.647817481888637
CSC1=NC(=O)/C(=C/c2cccc(OCc3ccc(Cl)cc3)c2)N1,ChEMBL,5.655607726314889
CC1(C)C(C(=O)c2cn(CCc3ccncc3)c3ccccc23)C1(C)C,ChEMBL,5.657577319177793
Cc1cc(C)cc(-c2ccc(C(C)(C)CO)cc2O)c1,ChEMBL,5.657577319177793
Cc1ccc(-c2cc3ncccc3c3cc(C(=O)N[C@H]4C5(C)CCC(C5)C4(C)C)nn23)cc1,ChEMBL,5.657577319177793
O=C(NCCCc1ccccc1)C(c1ccccc1)c1ccc(Cl)cc1,ChEMBL,5.657577319177793
O=S(=O)(c1ccccc1F)c1cc(Cl)ccc1S(=O)(=O)N1C[C@@H]2[C@H](C1)[C@H]2NS(=O)(=O)C(F)(F)F,ChEMBL,5.657577319177793
O=C(NCCC(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,ChEMBL,5.657577319177793
CCN1C(=O)C(c2ccc(Br)cc2)(c2ccc(Br)cc2)NC1=S,ChEMBL,5.658961368322477
O=C1N(Cc2ccccc2)C(=S)NC1(c1ccc(Cl)cc1)c1ccc(Cl)cc1,ChEMBL,5.659952682338607
CC(=O)Nc1cccc2c1c(C(=O)C1C(C)(C)C1(C)C)cn2CCN1CCOCC1,ChEMBL,5.660000322371772
Cc1c(CCN2CCOCC2)c2ccccc2n1C(=O)c1cccc2ccccc12,ChEMBL,5.660946264290861
CC(C)(C)c1cc(-c2csc(C3(N4CCCCC4)CCOCC3)n2)cc(C(C)(C)C)c1O,ChEMBL,5.662940273679475
CCCCCc1cc(O)c2cc(Cc3cccc(C)c3)c(=O)oc2c1,ChEMBL,5.663540266151471
O=C1C(c2ccccc2)N(c2ccc(Cl)cc2)C(=S)N1c1ccc(Cl)cc1,ChEMBL,5.6649434805609085
O=C1/C(=C/c2cccc(OCc3cccc(Cl)c3)c2)N=C2SCCCCN12,ChEMBL,5.665546248849069
CC1COc2cccc3c(=O)c(C(=O)NC4CCCCC4)cn1c23,ChEMBL,5.667561540084395
CC1(C)C(C(=O)c2cn(CCCO)c3ccccc23)C1(C)C,ChEMBL,5.670000424450806
CN1CCN(CCn2cc(C(=O)C3C(C)(C)C3(C)C)c3ccccc32)CC1,ChEMBL,5.670000424450806
CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(OC)CC4)ccc31)CN(C1CCCC1)C2,ChEMBL,5.671416550285798
O=C1/C(=C/c2cccc(OCc3ccccc3)c2)N=C2SCCCCN12,ChEMBL,5.671620396561262
CCc1sc(NC(=O)C23CC4CC(CC(C4)C2)C3)c(C(=O)OC)c1C,ChEMBL,5.673664139071248
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C#CCCOC(=O)CCCCCCCCCCNC(=S)c2ccc3c(c2)C(=O)OC32c3ccc(O)cc3Oc3cc(O)ccc32)cc1,ChEMBL,5.675717544702307
O=C1C(c2ccccc2)N(c2cccc(Cl)c2)C(=O)N1c1cccc(Cl)c1,ChEMBL,5.675717544702307
CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(OC)ccc(OC)c21,ChEMBL,5.6777807052660805
CCCCCc1cc(O)cc(OCCCCCCCCCCC(=O)NCc2ccc(OC)c(O)c2)c1,ChEMBL,5.6777807052660805
O=C(NC1CCOc2ccccc21)n1c(=O)n(CCN2CCOCC2)c2ccccc21,ChEMBL,5.6777807052660805
CCCCCc1cc(O)c2c(c1)OC1=C(CC[C@H](C)C1)C2(C)C,ChEMBL,5.6777807052660805
CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCSC2)c1,ChEMBL,5.6777807052660805
COc1ccc(OC)c2c(=O)c(C(=O)NC34CC5CC(CC(C5)C3)C4)c[nH]c12,ChEMBL,5.6777807052660805
CCCCCCc1c(O)cccc1OCCCCCCCCCCC(=O)NCCc1ccc(O)c(O)c1,ChEMBL,5.6777807052660805
Cc1ccc(C(=O)NC2C(C)(C)[C@@H]3CC[C@@]2(C)C3)cc1CCCN1CCOCC1,ChEMBL,5.6777807052660805
Cc1c(C(=O)Nc2ccc(Cl)cc2)nn(-c2ccc(F)cc2F)c1-n1cccc1,ChEMBL,5.6777807052660805
Cc1ccc(C(=O)NC2C3(C)CCC(C3)C2(C)C)cc1CCCN1CCOCC1,GLASS,5.6777807052660805
CCCCCc1cc(O)c2c(c1)OC1=C(CCC(C)C1)C2(C)C,GLASS,5.6777807052660805
O=C1/C(=C/c2cccc(OCc3ccc(Cl)cc3Cl)c2)N=C2SCCCN12,ChEMBL,5.679853713888946
CC(C)CN1C(=O)C(c2ccc(Cl)cc2)(c2ccc(Cl)cc2)NC1=S,ChEMBL,5.680061560019691
CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(I)ccc21,ChEMBL,5.681936665037238
CCCCCc1cc(O)cc(OCCCCCCCCCCCNC2CC2)c1,ChEMBL,5.681936665037238
CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCCCCCNC(=O)C2CC2)c1,ChEMBL,5.684029654543083
COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1cccc(Cl)c1Cl,ChEMBL,5.689731633367552
CCN(CC)c1ccc(CN([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)S(=O)(=O)c2ccc(Cl)cc2)cc1,ChEMBL,5.691862621361961
CC1(C)C(C(=O)c2cn(Cc3cccnc3)c3ccccc23)C1(C)C,ChEMBL,5.692503962086787
CCC(C)C(NC(=O)n1c(=O)n(CCN2CCOCC2)c2ccccc21)C(N)=O,GLASS,5.694648630553377
Oc1c(-c2ccccc2)n(-c2ccc(Cl)c(Cl)c2)c(=S)n1-c1ccc(Cl)c(Cl)c1,GLASS,5.698752911363789
O=C1C(c2ccccc2)N(c2ccc(Cl)c(Cl)c2)C(=S)N1c1ccc(Cl)c(Cl)c1,ChEMBL,5.698752911363789
CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(C)COC(=O)CCCCCNC(=O)CCCCC1SCC2NC(=O)NC21,GLASS,5.698970004336019
CC(CO)NC(=O)CCCC=CCC=CCC=CCC=CCCCCOC(=O)CCCCCNC(=O)CCCCC1SCC2NC(=O)NC21,GLASS,5.698970004336019
C#CCCCC(=O)NC(Cc1ccc(C(=O)c2ccccc2)cc1)C(=O)OCC(C)NC(=O)CCCC=CCC=CCC=CCC=CCCCCC,GLASS,5.698970004336019
C#CCCCC(=O)OCC(C)NC(=O)CCCC=CCC=CCC=CCC=CCCCCC,GLASS,5.698970004336019
C#CCCCC(=O)OC[C@@H](C)NC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,ChEMBL,5.698970004336019
CC(C)(C)CNC(=O)c1ccc(Br)c(S(=O)(=O)N2CCCC2)c1,ChEMBL,5.698970004336019
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N[C@H](C)COC(=O)CCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,ChEMBL,5.698970004336019
O=C(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)NCCCCCC(=O)OCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NC1CC1,ChEMBL,5.698970004336019
CCN(CC)c1ccc(CN(c2ccccc2)S(=O)(=O)c2ccc(C(C)C)cc2)cc1,ChEMBL,5.698970004336019
C#CCCCC(=O)N[C@@H](Cc1ccc(C(=O)c2ccccc2)cc1)C(=O)OC[C@@H](C)NC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,ChEMBL,5.698970004336019
C[C@H](CO)NC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCOC(=O)CCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,ChEMBL,5.698970004336019
CCN(CC)c1ccc(CN(C(=O)Cc2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1,ChEMBL,5.698970004336019
CCCCCOC(=O)c1cc(O)c(-c2cc(C)cc(C)c2)c(O)c1,ChEMBL,5.698970004336019
CCCCCCCOc1cc(O)cc(OCCCCCCCCCCC(=O)NC2CC2)c1,ChEMBL,5.700000503883016
Cc1ncsc1CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,ChEMBL,5.700000503883016
CCCCc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nc(C)n1-c1ccccc1,ChEMBL,5.700057099977233
CCS(=O)(=O)NC(C)c1ccc(S(=O)(=O)c2ccc(OC)cc2S(=O)(=O)c2ccc(OC)cc2)cc1,GLASS,5.705974905904677
CCS(=O)(=O)N[C@@H](C)c1ccc(S(=O)(=O)c2ccc(OC)cc2S(=O)(=O)c2ccc(OC)cc2)cc1,ChEMBL,5.705974905904677
CC1=C(CCN2CCOCC2)c2ccccc2C1=Cc1cccc2ccccc12,GLASS,5.711080394338273
CC1=C(CCN2CCOCC2)c2ccccc2/C1=C\c1cccc2ccccc12,ChEMBL,5.711080394338273
COc1ccc(-c2cc(C(=O)N3CCN(C(C)=O)CC3)n(-c3cccc(C)c3)n2)c(OC)c1,ChEMBL,5.7115271994002175
CCCCCCC/C=C/C=C/C(=O)NCC(C)C,ChEMBL,5.7121982700697735
CCCCCn1cc(C(=O)NC2C3CC4CC(C3)CC2C4)c(=O)c2ccccc21,ChEMBL,5.71556926615548
COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc(C(C)NS(=O)(=O)c3ccc(C)cc3)cc2)cc1,GLASS,5.71602071576152
COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc([C@H](C)NS(=O)(=O)c3ccc(C)cc3)cc2)cc1,ChEMBL,5.71602071576152
O=C(NC1CCCCCC1)c1cccnc1OCc1ccccc1,ChEMBL,5.716698771296451
CCCCCc1cc(OC)c2cc(Cc3ccccc3)c(=O)oc2c1,ChEMBL,5.716698771296451
COc1ccc2c(c1)c(CCN1CCOCC1)c(C)n2C(=O)c1cccc(Cl)c1Cl,ChEMBL,5.717377887121938
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1C[C@H](O)C(C)=C[C@@H]21,ChEMBL,5.7198771036976925
COc1ccc2c(Cc3c(Cl)cncc3Cl)nncc2c1C#CCCCc1ccccc1,GLASS,5.7198771036976925
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(Br)cc23)C1(C)C,ChEMBL,5.720000163638921
CCCNC(=O)c1c(NC(=O)C23CC4CC(CC2C4)C3)sc2c1CCCC2,ChEMBL,5.720000163638921
C#CCCCn1c(C)c(C(=O)c2ccc3c(c2)CC(C)(C)C3)c2ccccc21,ChEMBL,5.720333055951545
O=C(c1ccccc1)c1cc(O)c(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(O)c1,ChEMBL,5.720333055951545
Cc1ccc(NC(=O)C2CCCCC2)cc1S(=O)(=O)N1CCOCC1,ChEMBL,5.721246399047171
CC1(C)C(C(=O)c2cn(CCc3ccccn3)c3ccccc23)C1(C)C,ChEMBL,5.721246399047171
CS(=O)(=O)Nc1ccc(-c2cc(C(=O)NC3CCCCC3O)cnc2OCC2CC2)cc1,GLASS,5.721246399047171
CCCCCn1cc(C(=O)NN2CCCCC2)c(=O)c2cc(Br)ccc21,ChEMBL,5.721246399047171
S=C(Nc1ccc(Cl)cc1)NC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,ChEMBL,5.721246399047171
CS(=O)(=O)Nc1ccc(-c2cc(C(=O)N[C@@H]3CCCC[C@H]3O)cnc2OCC2CC2)cc1,ChEMBL,5.721246399047171
O=C(NCCCc1ccccc1)C(c1ccccc1)c1ccc(Br)cc1,ChEMBL,5.721246399047171
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)CCNC=O,ChEMBL,5.721246399047171
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)CCNC=O,GLASS,5.721246399047171
COC(=O)C1OC(SC2C=CC3C4Cc5ccc(OC(C)=O)c6c5C3(CCN4C)C2O6)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,GLASS,5.722390785695909
CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCCCCC(=O)NC(CO)CO)c1,ChEMBL,5.723538195826756
CC(C)C(NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2)C(=O)O,GLASS,5.7265357273786535
CC(C)[C@H](NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2)C(=O)O,ChEMBL,5.7265357273786535
O=C1C(c2ccc(Cl)cc2)N(c2ccc(Cl)cc2)C(=O)N1c1ccc(Cl)cc1,ChEMBL,5.7265357273786535
Cn1cc(C(=O)NC2C3(C)CCC(C3)C2(C)C)c(=O)c2ccc(Sc3ccccc3)cc21,GLASS,5.728878944295867
Cn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(Sc3ccccc3)cc21,ChEMBL,5.728878944295867
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(-c4ccccc4)cc23)C1(C)C,ChEMBL,5.7299993321845495
CCCCCc1cc(O)cc(OCCCCCCCCOC(CO)CO)c1,ChEMBL,5.730487055782084
CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCC(C)C,GLASS,5.730487055782084
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCC(C)C,ChEMBL,5.730487055782084
CCCCc1cc(-c2ccccc2)cc(C(=O)NC2CCCCCC2)c1OC,ChEMBL,5.730720610228102
OCC1OC(ON=Cc2ccccc2)C(O)C(O)C1O,GLASS,5.730720610228102
OCC1OC(ON=Cc2ccoc2)C(O)C(O)C1O,GLASS,5.732359017654084
O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1Cc1cc(C3CC3)ccc1-2,ChEMBL,5.732359017654084
COc1c(Cc2ccc(F)cc2)cc(-c2ccc(F)cc2)cc1C(=O)N[C@H]1CC[C@H](C)CC1,ChEMBL,5.732359017654084
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-n1cccc1,ChEMBL,5.732828271596986
CCCCCCC(C)(C)c1cc(NS(C)(=O)=O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,GLASS,5.735182176990463
CCCCCCC(C)(C)c1cc(NS(C)(=O)=O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,ChEMBL,5.735182176990463
O=C(NC1CCCCC1O)c1ccc(OCC2CC2)c(-c2ccc(Cl)cc2)n1,GLASS,5.73754891026957
O=C(N[C@@H]1CCCC[C@H]1O)c1ccc(OCC2CC2)c(-c2ccc(Cl)cc2)n1,ChEMBL,5.73754891026957
O=C(NC1CCCCCC1)c1cccn(Cc2cccc(I)c2)c1=O,ChEMBL,5.73754891026957
C=CCCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(-c3ccccc3)ccc21,ChEMBL,5.738261452647462
CCCCN1C(=O)NC(c2ccc(I)cc2)(c2ccc(I)cc2)C1=O,ChEMBL,5.739928612014925
COC(=O)CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,ChEMBL,5.740000204918113
O=C(NC1CCCCC1)c1cccnc1OCc1ccc(F)cc1,ChEMBL,5.742081549685942
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3C)CN(C3CCCC3)C2)CC1,ChEMBL,5.742081549685942
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C#CCCOC(=O)CCCCCN)cc1.O=C(O)C(F)(F)F,ChEMBL,5.7423214251308154
O=S(=O)(NCC1CCCO1)c1ccc(NC2CC3CCC2C3)cc1C(F)(F)F,ChEMBL,5.743763466794077
CCCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(C)cn1,ChEMBL,5.7447274948966935
Cc1c(C(=O)NN2CCCCC2)nn(-c2c(Cl)cc(Cl)cc2Cl)c1-n1cccc1,ChEMBL,5.7447274948966935
S=C(Nc1ccccc1)NC(c1ccc(Br)cc1)c1ccc(Br)cc1,ChEMBL,5.7447274948966935
O=C(NCc1cccnc1)c1ccc(Br)c(S(=O)(=O)N2CCCCC2)c1,ChEMBL,5.7447274948966935
Cc1ccc(NC(=O)C2CCCCC2C)cc1S(=O)(=O)N1CCOCC1,ChEMBL,5.7447274948966935
CCC(C)(C)C(=O)Cc1cc(C)c(C)c(S(=O)(=O)N2CCCCCC2)c1,ChEMBL,5.7447274948966935
CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCCCCC2)c1,ChEMBL,5.7447274948966935
CCCCCn1cc(C(=O)NC(C)CCC(C)C)c(=O)c2c(C)nn(C)c21,ChEMBL,5.745935547085662
CCCCCc1cc(O)cc(OCCCCCCCCCCC(=O)NN2CCCCC2)c1,ChEMBL,5.749092300299144
COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc(C(C)NC(C)=O)cc2)cc1,GLASS,5.749824051916075
COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc([C@H](C)NC(C)=O)cc2)cc1,ChEMBL,5.749824051916075
CC(C)CN1C(=O)C(c2ccc(Br)cc2)(c2ccc(Br)cc2)NC1=S,ChEMBL,5.7500682433658055
CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c2ccccc2)cc1,ChEMBL,5.751291264399082
COCCn1c2c(cc(C(=O)NCc3ccccc3)c1=O)CCCCCC2,ChEMBL,5.752272167090277
Cc1ccc(Cc2nsc(N3CCCN(C(=O)Nc4c(C(C)C)cccc4C(C)C)CC3)n2)cc1,ChEMBL,5.753501419204199
COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(OCCCCCN(C)Cc3ccccc3)cc2)cc1,ChEMBL,5.7544873321858505
COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc(C(C)NC(=O)Nc3ccc(F)cc3)cc2)cc1,GLASS,5.754981129262247
COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc([C@H](C)NC(=O)Nc3ccc(F)cc3)cc2)cc1,ChEMBL,5.754981129262247
CCC1COc2c(F)c(F)cc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23,ChEMBL,5.756465898167938
C=CCN1C(=O)NC(c2ccc(I)cc2)(c2ccc(I)cc2)C1=O,ChEMBL,5.7599502278873524
O=C(N[C@@H]1CCCc2ccccc21)n1c(=O)n(CCN2CCOCC2)c2ccccc21,ChEMBL,5.761953896871205
O=C(NC1CCCc2ccccc21)n1c(=O)n(CCN2CCOCC2)c2ccccc21,GLASS,5.761953896871205
CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1ccc(C(F)(F)F)cc1,ChEMBL,5.761953896871205
CCCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)c1ccc(C(=O)OCCC)cc1-2,ChEMBL,5.7627076624325415
COC(=O)Cc1c(C)n(C(=O)c2ccccc2Cl)c2ccc(OC)cc12,ChEMBL,5.764471553092451
CCCCCc1cc(C#N)c2c(c1)OC(C)(C)C1CCC(C)=CC21,GLASS,5.764471553092451
CCCCCc1cc(C#N)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,ChEMBL,5.764471553092451
Cc1ccc(C(=O)NC2C(C)(C)[C@@H]3CC[C@@]2(C)C3)cc1CCC(=O)N1CCOCC1,ChEMBL,5.769551078621726
Brc1ccc2c(c1)c(OCc1ccc3ccccc3c1)nn2CCN1CCCCC1,ChEMBL,5.769551078621726
CCC(C)(C)C(=O)Nc1cc2c(c(S(=O)(=O)N3CCOCC3)c1)CCC2,ChEMBL,5.769551078621726
Cc1c(C(C)(C)C)sc(=NS(=O)(=O)c2cccc3ccccc23)n1C1CC1,GLASS,5.769551078621726
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@@H]1CCCN1C=O,ChEMBL,5.769551078621726
Cc1ccc(C(=O)NC2C3(C)CCC(C3)C2(C)C)cc1CCC(=O)N1CCOCC1,GLASS,5.769551078621726
CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2cc(Br)ccc21,ChEMBL,5.769551078621726
Cc1c(C(C)(C)C)s/c(=N\S(=O)(=O)c2cccc3ccccc23)n1C1CC1,ChEMBL,5.769551078621726
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C1CCCN1C=O,GLASS,5.769551078621726
COCc1ccc2c(c1)c(C(=O)C1C(C)(C)C1(C)C)cn2CC1CCOCC1,ChEMBL,5.770000934050708
CCCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)c1cnn(-c3ccc(Cl)cc3Cl)c1-2,ChEMBL,5.771343041891065
O=C1N=C2SCCN2/C1=C\c1cccc(OCc2ccc(Cl)cc2)c1,ChEMBL,5.777283528852417
CCCCCCCNc1ccc(C(=O)c2c(-c3ccc(OC)cc3)oc3ccccc23)cc1,ChEMBL,5.779891911959945
CCCCCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(-c3ccco3)ccc21,ChEMBL,5.779891911959945
O=C(NC1CCCCC1O)c1cnc(Oc2ccccc2)c(-c2ccc(Cl)cc2)c1,GLASS,5.780677491580663
O=C(N[C@@H]1CCCC[C@H]1O)c1cnc(Oc2ccccc2)c(-c2ccc(Cl)cc2)c1,ChEMBL,5.780677491580663
